producto,fecha,cantidad
tortilla,2026-03-25,85
leche,2026-03-25,63
frijol,2026-03-25,25
arroz,2026-03-25,32
pollo,2026-03-25,38
aguacate,2026-03-25,26
chile,2026-03-25,13
jitomate,2026-03-26,35
cebolla,2026-03-26,32
huevo,2026-03-26,57
tortilla,2026-03-26,83
leche,2026-03-26,60
frijol,2026-03-26,22
arroz,2026-03-26,29
pollo,2026-03-26,36
aguacate,2026-03-26,21
chile,2026-03-26,12
jitomate,2026-03-27,28
cebolla,2026-03-27,28
huevo,2026-03-27,78
tortilla,2026-03-27,79
leche,2026-03-27,49
frijol,2026-03-27,32
arroz,2026-03-27,28
pollo,2026-03-27,37
aguacate,2026-03-27,23
chile,2026-03-27,15
jitomate,2026-03-28,44
cebolla,2026-03-28,35
huevo,2026-03-28,76
tortilla,2026-03-28,102
leche,2026-03-28,59
frijol,2026-03-28,33
arroz,2026-03-28,42
pollo,2026-03-28,60
aguacate,2026-03-28,25
chile,2026-03-28,24
jitomate,2026-03-29,54
cebolla,2026-03-29,43
huevo,2026-03-29,71
tortilla,2026-03-29,180
leche,2026-03-29,75
frijol,2026-03-29,46
arroz,2026-03-29,38
pollo,2026-03-29,36
aguacate,2026-03-29,44
chile,2026-03-29,22
jitomate,2026-03-30,41
cebolla,2026-03-30,43
huevo,2026-03-30,74
tortilla,2026-03-30,107
leche,2026-03-30,74
frijol,2026-03-30,29
arroz,2026-03-30,38
pollo,2026-03-30,35
aguacate,2026-03-30,33
chile,2026-03-30,20
jitomate,2026-03-31,50
cebolla,2026-03-31,33
huevo,2026-03-31,65
tortilla,2026-03-31,106
leche,2026-03-31,70
frijol,2026-03-31,30
arroz,2026-03-31,35
pollo,2026-03-31,40
aguacate,2026-03-31,32
chile,2026-03-31,17
jitomate,2026-04-01,37
cebolla,2026-04-01,45
huevo,2026-04-01,51
tortilla,2026-04-01,142
leche,2026-04-01,62
frijol,2026-04-01,33
arroz,2026-04-01,37
pollo,2026-04-01,39
aguacate,2026-04-01,30
chile,2026-04-01,29
jitomate,2026-04-02,47
cebolla,2026-04-02,27
huevo,2026-04-02,71
tortilla,2026-04-02,74
leche,2026-04-02,48
frijol,2026-04-02,26
arroz,2026-04-02,33
pollo,2026-04-02,28
aguacate,2026-04-02,25
chile,2026-04-02,17
jitomate,2026-04-03,30
cebolla,2026-04-03,34
huevo,2026-04-03,56
tortilla,2026-04-03,63
leche,2026-04-03,56
frijol,2026-04-03,19
arroz,2026-04-03,26
pollo,2026-04-03,29
aguacate,2026-04-03,19
chile,2026-04-03,21
jitomate,2026-04-04,57
cebolla,2026-04-04,30
huevo,2026-04-04,75
tortilla,2026-04-04,118
leche,2026-04-04,78
frijol,2026-04-04,35
arroz,2026-04-04,30
pollo,2026-04-04,37
aguacate,2026-04-04,31
chile,2026-04-04,26
jitomate,2026-04-05,47
cebolla,2026-04-05,35
huevo,2026-04-05,84
tortilla,2026-04-05,122
leche,2026-04-05,39
frijol,2026-04-05,31
arroz,2026-04-05,41
pollo,2026-04-05,35
aguacate,2026-04-05,32
chile,2026-04-05,19
jitomate,2026-04-06,41
cebolla,2026-04-06,26
huevo,2026-04-06,45
tortilla,2026-04-06,93
leche,2026-04-06,49
frijol,2026-04-06,31
arroz,2026-04-06,31
pollo,2026-04-06,27
aguacate,2026-04-06,23
chile,2026-04-06,21
jitomate,2026-04-07,45
cebolla,2026-04-07,38
huevo,2026-04-07,78
tortilla,2026-04-07,80
leche,2026-04-07,53
frijol,2026-04-07,34
arroz,2026-04-07,33
pollo,2026-04-07,31
aguacate,2026-04-07,17
chile,2026-04-07,14
jitomate,2026-04-08,44
cebolla,2026-04-08,30
huevo,2026-04-08,58
tortilla,2026-04-08,82
leche,2026-04-08,44
frijol,2026-04-08,27
arroz,2026-04-08,28
pollo,2026-04-08,37
aguacate,2026-04-08,17
chile,2026-04-08,23
jitomate,2026-04-09,47
cebolla,2026-04-09,35
huevo,2026-04-09,41
tortilla,2026-04-09,102
leche,2026-04-09,39
frijol,2026-04-09,27
arroz,2026-04-09,33
pollo,2026-04-09,41
aguacate,2026-04-09,24
chile,2026-04-09,23
jitomate,2026-04-10,41
cebolla,2026-04-10,26
huevo,2026-04-10,55
tortilla,2026-04-10,90
leche,2026-04-10,56
frijol,2026-04-10,21
arroz,2026-04-10,31
pollo,2026-04-10,35
aguacate,2026-04-10,20
chile,2026-04-10,15
jitomate,2026-04-11,48
cebolla,2026-04-11,41
huevo,2026-04-11,76
tortilla,2026-04-11,130
leche,2026-04-11,49
frijol,2026-04-11,25
arroz,2026-04-11,31
pollo,2026-04-11,53
aguacate,2026-04-11,28
chile,2026-04-11,24
jitomate,2026-04-12,57
cebolla,2026-04-12,43
huevo,2026-04-12,72
tortilla,2026-04-12,92
leche,2026-04-12,62
frijol,2026-04-12,25
arroz,2026-04-12,36
pollo,2026-04-12,40
aguacate,2026-04-12,30
chile,2026-04-12,24
jitomate,2026-04-13,38
cebolla,2026-04-13,33
huevo,2026-04-13,86
tortilla,2026-04-13,65
leche,2026-04-13,68
frijol,2026-04-13,21
arroz,2026-04-13,22
pollo,2026-04-13,30
aguacate,2026-04-13,24
chile,2026-04-13,19
jitomate,2026-04-14,45
cebolla,2026-04-14,34
huevo,2026-04-14,66
tortilla,2026-04-14,122
leche,2026-04-14,74
frijol,2026-04-14,30
arroz,2026-04-14,31
pollo,2026-04-14,41
aguacate,2026-04-14,18
chile,2026-04-14,22
jitomate,2026-04-15,53
cebolla,2026-04-15,35
huevo,2026-04-15,69
tortilla,2026-04-15,131
leche,2026-04-15,65
frijol,2026-04-15,33
arroz,2026-04-15,38
pollo,2026-04-15,45
aguacate,2026-04-15,33
chile,2026-04-15,18
jitomate,2026-04-16,50
cebolla,2026-04-16,25
huevo,2026-04-16,70
tortilla,2026-04-16,146
leche,2026-04-16,50
frijol,2026-04-16,26
arroz,2026-04-16,35
pollo,2026-04-16,49
aguacate,2026-04-16,30
chile,2026-04-16,21
jitomate,2026-04-17,50
cebolla,2026-04-17,30
huevo,2026-04-17,70
tortilla,2026-04-17,112
leche,2026-04-17,43
frijol,2026-04-17,19
arroz,2026-04-17,30
pollo,2026-04-17,36
aguacate,2026-04-17,22
chile,2026-04-17,19
jitomate,2026-04-18,51
cebolla,2026-04-18,48
huevo,2026-04-18,43
tortilla,2026-04-18,139
leche,2026-04-18,68
frijol,2026-04-18,32
arroz,2026-04-18,31
pollo,2026-04-18,54
aguacate,2026-04-18,24
chile,2026-04-18,24
jitomate,2026-04-19,61
cebolla,2026-04-19,29
huevo,2026-04-19,82
tortilla,2026-04-19,122
leche,2026-04-19,69
frijol,2026-04-19,30
arroz,2026-04-19,40
pollo,2026-04-19,53
aguacate,2026-04-19,27
chile,2026-04-19,31
jitomate,2026-04-20,33
cebolla,2026-04-20,27
huevo,2026-04-20,71
tortilla,2026-04-20,87
leche,2026-04-20,43
frijol,2026-04-20,23
arroz,2026-04-20,34
pollo,2026-04-20,39
aguacate,2026-04-20,19
chile,2026-04-20,13
jitomate,2026-04-21,49
cebolla,2026-04-21,31
huevo,2026-04-21,56
tortilla,2026-04-21,78
leche,2026-04-21,34
frijol,2026-04-21,20
arroz,2026-04-21,29
pollo,2026-04-21,32
aguacate,2026-04-21,27
chile,2026-04-21,20
jitomate,2026-04-22,36
cebolla,2026-04-22,26
huevo,2026-04-22,72
tortilla,2026-04-22,85
leche,2026-04-22,70
frijol,2026-04-22,25
arroz,2026-04-22,22
pollo,2026-04-22,24
aguacate,2026-04-22,20
chile,2026-04-22,22
jitomate,2026-04-23,39
cebolla,2026-04-23,19
huevo,2026-04-23,54
tortilla,2026-04-23,86
leche,2026-04-23,60
frijol,2026-04-23,27
arroz,2026-04-23,27
pollo,2026-04-23,37
aguacate,2026-04-23,29
chile,2026-04-23,21
jitomate,2026-04-24,36
cebolla,2026-04-24,33
huevo,2026-04-24,70
tortilla,2026-04-24,121
leche,2026-04-24,52
frijol,2026-04-24,24
arroz,2026-04-24,30
pollo,2026-04-24,32
aguacate,2026-04-24,22
chile,2026-04-24,16
jitomate,2026-04-25,52
cebolla,2026-04-25,30
huevo,2026-04-25,88
tortilla,2026-04-25,131
leche,2026-04-25,49
frijol,2026-04-25,36
arroz,2026-04-25,33
pollo,2026-04-25,55
aguacate,2026-04-25,33
chile,2026-04-25,27
jitomate,2026-04-26,57
cebolla,2026-04-26,33
huevo,2026-04-26,54
tortilla,2026-04-26,119
leche,2026-04-26,53
frijol,2026-04-26,33
arroz,2026-04-26,28
pollo,2026-04-26,51
aguacate,2026-04-26,31
chile,2026-04-26,19
jitomate,2026-04-27,34
cebolla,2026-04-27,32
huevo,2026-04-27,68
tortilla,2026-04-27,93
leche,2026-04-27,45
frijol,2026-04-27,26
arroz,2026-04-27,27
pollo,2026-04-27,32
aguacate,2026-04-27,17
chile,2026-04-27,18
jitomate,2026-04-28,35
cebolla,2026-04-28,29
huevo,2026-04-28,42
tortilla,2026-04-28,101
leche,2026-04-28,46
frijol,2026-04-28,25
arroz,2026-04-28,34
pollo,2026-04-28,43
aguacate,2026-04-28,24
chile,2026-04-28,15
jitomate,2026-04-29,49
cebolla,2026-04-29,39
huevo,2026-04-29,78
tortilla,2026-04-29,115
leche,2026-04-29,70
frijol,2026-04-29,34
arroz,2026-04-29,41
pollo,2026-04-29,49
aguacate,2026-04-29,25
chile,2026-04-29,21
jitomate,2026-04-30,50
cebolla,2026-04-30,40
huevo,2026-04-30,69
tortilla,2026-04-30,112
leche,2026-04-30,59
frijol,2026-04-30,29
arroz,2026-04-30,37
pollo,2026-04-30,50
aguacate,2026-04-30,35
chile,2026-04-30,26
jitomate,2026-05-01,49
cebolla,2026-05-01,47
huevo,2026-05-01,62
tortilla,2026-05-01,125
leche,2026-05-01,60
frijol,2026-05-01,30
arroz,2026-05-01,48
pollo,2026-05-01,43
aguacate,2026-05-01,30
chile,2026-05-01,26
jitomate,2026-05-02,54
cebolla,2026-05-02,33
huevo,2026-05-02,86
tortilla,2026-05-02,117
leche,2026-05-02,67
frijol,2026-05-02,34
arroz,2026-05-02,41
pollo,2026-05-02,51
aguacate,2026-05-02,23
chile,2026-05-02,25
jitomate,2026-05-03,69
cebolla,2026-05-03,29
huevo,2026-05-03,71
tortilla,2026-05-03,110
leche,2026-05-03,48
frijol,2026-05-03,25
arroz,2026-05-03,33
pollo,2026-05-03,56
aguacate,2026-05-03,28
chile,2026-05-03,21
jitomate,2026-05-04,41
cebolla,2026-05-04,34
huevo,2026-05-04,68
tortilla,2026-05-04,95
leche,2026-05-04,73
frijol,2026-05-04,27
arroz,2026-05-04,31
pollo,2026-05-04,34
aguacate,2026-05-04,20
chile,2026-05-04,16
jitomate,2026-05-05,34
cebolla,2026-05-05,34
huevo,2026-05-05,65
tortilla,2026-05-05,86
leche,2026-05-05,50
frijol,2026-05-05,30
arroz,2026-05-05,28
pollo,2026-05-05,37
aguacate,2026-05-05,24
chile,2026-05-05,20
jitomate,2026-05-06,37
cebolla,2026-05-06,20
huevo,2026-05-06,45
tortilla,2026-05-06,100
leche,2026-05-06,48
frijol,2026-05-06,25
arroz,2026-05-06,22
pollo,2026-05-06,32
aguacate,2026-05-06,24
chile,2026-05-06,19
jitomate,2026-05-07,35
cebolla,2026-05-07,26
huevo,2026-05-07,81
tortilla,2026-05-07,91
leche,2026-05-07,52
frijol,2026-05-07,21
arroz,2026-05-07,26
pollo,2026-05-07,35
aguacate,2026-05-07,19
chile,2026-05-07,19
jitomate,2026-05-08,35
cebolla,2026-05-08,28
huevo,2026-05-08,55
tortilla,2026-05-08,71
leche,2026-05-08,40
frijol,2026-05-08,27
arroz,2026-05-08,25
pollo,2026-05-08,36
aguacate,2026-05-08,23
chile,2026-05-08,20
jitomate,2026-05-09,61
cebolla,2026-05-09,37
huevo,2026-05-09,68
tortilla,2026-05-09,126
leche,2026-05-09,77
frijol,2026-05-09,32
arroz,2026-05-09,38
pollo,2026-05-09,46
aguacate,2026-05-09,29
chile,2026-05-09,27
jitomate,2026-05-10,51
cebolla,2026-05-10,45
huevo,2026-05-10,87
tortilla,2026-05-10,162
leche,2026-05-10,61
frijol,2026-05-10,40
arroz,2026-05-10,43
pollo,2026-05-10,39
aguacate,2026-05-10,33
chile,2026-05-10,27
jitomate,2026-05-11,38
cebolla,2026-05-11,20
huevo,2026-05-11,70
tortilla,2026-05-11,76
leche,2026-05-11,51
frijol,2026-05-11,19
arroz,2026-05-11,32
pollo,2026-05-11,27
aguacate,2026-05-11,21
chile,2026-05-11,17
jitomate,2026-05-12,42
cebolla,2026-05-12,24
huevo,2026-05-12,67
tortilla,2026-05-12,101
leche,2026-05-12,50
frijol,2026-05-12,25
arroz,2026-05-12,17
pollo,2026-05-12,46
aguacate,2026-05-12,22
chile,2026-05-12,21
jitomate,2026-05-13,43
cebolla,2026-05-13,32
huevo,2026-05-13,70
tortilla,2026-05-13,85
leche,2026-05-13,61
frijol,2026-05-13,32
arroz,2026-05-13,30
pollo,2026-05-13,36
aguacate,2026-05-13,26
chile,2026-05-13,20
jitomate,2026-05-14,50
cebolla,2026-05-14,37
huevo,2026-05-14,80
tortilla,2026-05-14,132
leche,2026-05-14,61
frijol,2026-05-14,37
arroz,2026-05-14,48
pollo,2026-05-14,50
aguacate,2026-05-14,29
chile,2026-05-14,26
jitomate,2026-05-15,49
cebolla,2026-05-15,33
huevo,2026-05-15,70
tortilla,2026-05-15,94
leche,2026-05-15,75
frijol,2026-05-15,30
arroz,2026-05-15,27
pollo,2026-05-15,49
aguacate,2026-05-15,30
chile,2026-05-15,25
jitomate,2026-05-16,55
cebolla,2026-05-16,43
huevo,2026-05-16,129
tortilla,2026-05-16,140
leche,2026-05-16,91
frijol,2026-05-16,43
arroz,2026-05-16,38
pollo,2026-05-16,47
aguacate,2026-05-16,40
chile,2026-05-16,29
jitomate,2026-05-17,52
cebolla,2026-05-17,47
huevo,2026-05-17,62
tortilla,2026-05-17,122
leche,2026-05-17,80
frijol,2026-05-17,38
arroz,2026-05-17,37
pollo,2026-05-17,51
aguacate,2026-05-17,33
chile,2026-05-17,21
jitomate,2026-05-18,33
cebolla,2026-05-18,36
huevo,2026-05-18,64
tortilla,2026-05-18,120
leche,2026-05-18,47
frijol,2026-05-18,30
arroz,2026-05-18,33
pollo,2026-05-18,39
aguacate,2026-05-18,23
chile,2026-05-18,16
jitomate,2026-05-19,40
cebolla,2026-05-19,29
huevo,2026-05-19,63
tortilla,2026-05-19,80
leche,2026-05-19,54
frijol,2026-05-19,33
arroz,2026-05-19,26
pollo,2026-05-19,40
aguacate,2026-05-19,17
chile,2026-05-19,20
jitomate,2026-05-20,44
cebolla,2026-05-20,27
huevo,2026-05-20,68
tortilla,2026-05-20,96
leche,2026-05-20,67
frijol,2026-05-20,27
arroz,2026-05-20,31
pollo,2026-05-20,36
aguacate,2026-05-20,19
chile,2026-05-20,26
jitomate,2026-05-21,43
cebolla,2026-05-21,33
huevo,2026-05-21,64
tortilla,2026-05-21,74
leche,2026-05-21,42
frijol,2026-05-21,20
arroz,2026-05-21,35
pollo,2026-05-21,40
aguacate,2026-05-21,22
chile,2026-05-21,15
jitomate,2026-05-22,37
cebolla,2026-05-22,31
huevo,2026-05-22,51
tortilla,2026-05-22,107
leche,2026-05-22,46
frijol,2026-05-22,25
arroz,2026-05-22,29
pollo,2026-05-22,25
aguacate,2026-05-22,26
chile,2026-05-22,19
jitomate,2026-05-23,36
cebolla,2026-05-23,39
huevo,2026-05-23,78
tortilla,2026-05-23,104
leche,2026-05-23,72
frijol,2026-05-23,40
arroz,2026-05-23,40
pollo,2026-05-23,38
aguacate,2026-05-23,27
chile,2026-05-23,17
jitomate,2026-05-24,56
cebolla,2026-05-24,35
huevo,2026-05-24,85
tortilla,2026-05-24,138
leche,2026-05-24,77
frijol,2026-05-24,35
arroz,2026-05-24,37
pollo,2026-05-24,36
aguacate,2026-05-24,40
chile,2026-05-24,33
jitomate,2026-05-25,41
cebolla,2026-05-25,34
huevo,2026-05-25,52
tortilla,2026-05-25,89
leche,2026-05-25,53
frijol,2026-05-25,24
arroz,2026-05-25,37
pollo,2026-05-25,38
aguacate,2026-05-25,21
chile,2026-05-25,18
jitomate,2026-05-26,44
cebolla,2026-05-26,24
huevo,2026-05-26,68
tortilla,2026-05-26,94
leche,2026-05-26,60
frijol,2026-05-26,28
arroz,2026-05-26,27
pollo,2026-05-26,33
aguacate,2026-05-26,28
chile,2026-05-26,20
jitomate,2026-05-27,46
cebolla,2026-05-27,34
huevo,2026-05-27,62
tortilla,2026-05-27,79
leche,2026-05-27,67
frijol,2026-05-27,25
arroz,2026-05-27,35
pollo,2026-05-27,36
aguacate,2026-05-27,27
chile,2026-05-27,16
jitomate,2026-05-28,34
cebolla,2026-05-28,30
huevo,2026-05-28,58
tortilla,2026-05-28,104
leche,2026-05-28,55
frijol,2026-05-28,20
arroz,2026-05-28,26
pollo,2026-05-28,29
aguacate,2026-05-28,21
chile,2026-05-28,19
jitomate,2026-05-29,48
cebolla,2026-05-29,46
huevo,2026-05-29,84
tortilla,2026-05-29,103
leche,2026-05-29,78
frijol,2026-05-29,37
arroz,2026-05-29,38
pollo,2026-05-29,43
aguacate,2026-05-29,37
chile,2026-05-29,26
jitomate,2026-05-30,57
cebolla,2026-05-30,52
huevo,2026-05-30,90
tortilla,2026-05-30,174
leche,2026-05-30,72
frijol,2026-05-30,39
arroz,2026-05-30,43
pollo,2026-05-30,64
aguacate,2026-05-30,32
chile,2026-05-30,31
jitomate,2026-05-31,46
cebolla,2026-05-31,58
huevo,2026-05-31,61
tortilla,2026-05-31,158
leche,2026-05-31,89
frijol,2026-05-31,39
arroz,2026-05-31,56
pollo,2026-05-31,70
aguacate,2026-05-31,44
chile,2026-05-31,36
jitomate,2026-06-01,52
cebolla,2026-06-01,35
huevo,2026-06-01,78
tortilla,2026-06-01,131
leche,2026-06-01,62
frijol,2026-06-01,20
arroz,2026-06-01,26
pollo,2026-06-01,56
aguacate,2026-06-01,24
chile,2026-06-01,20
jitomate,2026-06-02,46
cebolla,2026-06-02,34
huevo,2026-06-02,65
tortilla,2026-06-02,92
leche,2026-06-02,34
frijol,2026-06-02,33
arroz,2026-06-02,26
pollo,2026-06-02,41
aguacate,2026-06-02,22
chile,2026-06-02,17
jitomate,2026-06-03,38
cebolla,2026-06-03,29
huevo,2026-06-03,75
tortilla,2026-06-03,73
leche,2026-06-03,53
frijol,2026-06-03,32
arroz,2026-06-03,26
pollo,2026-06-03,35
aguacate,2026-06-03,18
chile,2026-06-03,22
jitomate,2026-06-04,33
cebolla,2026-06-04,33
huevo,2026-06-04,42
tortilla,2026-06-04,78
leche,2026-06-04,52
frijol,2026-06-04,21
arroz,2026-06-04,27
pollo,2026-06-04,28
aguacate,2026-06-04,22
chile,2026-06-04,15
jitomate,2026-06-05,34
cebolla,2026-06-05,31
huevo,2026-06-05,43
tortilla,2026-06-05,99
leche,2026-06-05,44
frijol,2026-06-05,31
arroz,2026-06-05,26
pollo,2026-06-05,30
aguacate,2026-06-05,22
chile,2026-06-05,21
jitomate,2026-06-06,33
cebolla,2026-06-06,35
huevo,2026-06-06,93
tortilla,2026-06-06,99
leche,2026-06-06,53
frijol,2026-06-06,25
arroz,2026-06-06,35
pollo,2026-06-06,37
aguacate,2026-06-06,31
chile,2026-06-06,18
jitomate,2026-06-07,48
cebolla,2026-06-07,38
huevo,2026-06-07,71
tortilla,2026-06-07,113
leche,2026-06-07,56
frijol,2026-06-07,28
arroz,2026-06-07,43
pollo,2026-06-07,48
aguacate,2026-06-07,30
chile,2026-06-07,27
jitomate,2026-06-08,42
cebolla,2026-06-08,29
huevo,2026-06-08,65
tortilla,2026-06-08,87
leche,2026-06-08,63
frijol,2026-06-08,26
arroz,2026-06-08,28
pollo,2026-06-08,43
aguacate,2026-06-08,25
chile,2026-06-08,16
jitomate,2026-06-09,43
cebolla,2026-06-09,24
huevo,2026-06-09,58
tortilla,2026-06-09,92
leche,2026-06-09,51
frijol,2026-06-09,24
arroz,2026-06-09,24
pollo,2026-06-09,37
aguacate,2026-06-09,24
chile,2026-06-09,16
jitomate,2026-06-10,40
cebolla,2026-06-10,32
huevo,2026-06-10,64
tortilla,2026-06-10,95
leche,2026-06-10,54
frijol,2026-06-10,27
arroz,2026-06-10,31
pollo,2026-06-10,37
aguacate,2026-06-10,20
chile,2026-06-10,19
jitomate,2026-06-11,36
cebolla,2026-06-11,27
huevo,2026-06-11,63
tortilla,2026-06-11,91
leche,2026-06-11,45
frijol,2026-06-11,27
arroz,2026-06-11,25
pollo,2026-06-11,37
aguacate,2026-06-11,18
chile,2026-06-11,22
jitomate,2026-06-12,43
cebolla,2026-06-12,32
huevo,2026-06-12,60
tortilla,2026-06-12,72
leche,2026-06-12,37
frijol,2026-06-12,25
arroz,2026-06-12,26
pollo,2026-06-12,37
aguacate,2026-06-12,25
chile,2026-06-12,19
jitomate,2026-06-13,45
cebolla,2026-06-13,43
huevo,2026-06-13,71
tortilla,2026-06-13,124
leche,2026-06-13,71
frijol,2026-06-13,30
arroz,2026-06-13,44
pollo,2026-06-13,43
aguacate,2026-06-13,29
chile,2026-06-13,28
jitomate,2026-06-14,67
cebolla,2026-06-14,43
huevo,2026-06-14,92
tortilla,2026-06-14,151
leche,2026-06-14,76
frijol,2026-06-14,38
arroz,2026-06-14,52
pollo,2026-06-14,55
aguacate,2026-06-14,45
chile,2026-06-14,29
jitomate,2026-06-15,42
cebolla,2026-06-15,36
huevo,2026-06-15,85
tortilla,2026-06-15,103
leche,2026-06-15,73
frijol,2026-06-15,31
arroz,2026-06-15,37
pollo,2026-06-15,39
aguacate,2026-06-15,28
chile,2026-06-15,22
jitomate,2026-06-16,58
cebolla,2026-06-16,35
huevo,2026-06-16,57
tortilla,2026-06-16,94
leche,2026-06-16,56
frijol,2026-06-16,34
arroz,2026-06-16,30
pollo,2026-06-16,37
aguacate,2026-06-16,26
chile,2026-06-16,22
jitomate,2026-06-17,39
cebolla,2026-06-17,24
huevo,2026-06-17,57
tortilla,2026-06-17,103
leche,2026-06-17,53
frijol,2026-06-17,26
arroz,2026-06-17,25
pollo,2026-06-17,34
aguacate,2026-06-17,18
chile,2026-06-17,20
jitomate,2026-06-18,45
cebolla,2026-06-18,29
huevo,2026-06-18,57
tortilla,2026-06-18,79
leche,2026-06-18,49
frijol,2026-06-18,31
arroz,2026-06-18,25
pollo,2026-06-18,36
aguacate,2026-06-18,25
chile,2026-06-18,18
jitomate,2026-06-19,32
cebolla,2026-06-19,32
huevo,2026-06-19,74
tortilla,2026-06-19,92
leche,2026-06-19,50
frijol,2026-06-19,25
arroz,2026-06-19,19
pollo,2026-06-19,37
aguacate,2026-06-19,20
chile,2026-06-19,16
jitomate,2026-06-20,62
cebolla,2026-06-20,33
huevo,2026-06-20,79
tortilla,2026-06-20,95
leche,2026-06-20,68
frijol,2026-06-20,26
arroz,2026-06-20,38
pollo,2026-06-20,46
aguacate,2026-06-20,32
chile,2026-06-20,19
jitomate,2026-06-21,49
cebolla,2026-06-21,34
huevo,2026-06-21,86
tortilla,2026-06-21,87
leche,2026-06-21,61
frijol,2026-06-21,35
arroz,2026-06-21,37
pollo,2026-06-21,35
aguacate,2026-06-21,33
chile,2026-06-21,24
jitomate,2026-06-22,46
cebolla,2026-06-22,28
huevo,2026-06-22,60
tortilla,2026-06-22,93
leche,2026-06-22,47
frijol,2026-06-22,33
arroz,2026-06-22,27
pollo,2026-06-22,37
aguacate,2026-06-22,20
chile,2026-06-22,16
jitomate,2026-06-23,39
cebolla,2026-06-23,27
huevo,2026-06-23,51
tortilla,2026-06-23,90
leche,2026-06-23,47
frijol,2026-06-23,33
arroz,2026-06-23,27
pollo,2026-06-23,32
aguacate,2026-06-23,24
chile,2026-06-23,23
jitomate,2026-06-24,30
cebolla,2026-06-24,36
huevo,2026-06-24,50
tortilla,2026-06-24,83
leche,2026-06-24,40
frijol,2026-06-24,23
arroz,2026-06-24,22
pollo,2026-06-24,32
aguacate,2026-06-24,21
chile,2026-06-24,18
jitomate,2026-06-25,42
cebolla,2026-06-25,31
huevo,2026-06-25,59
tortilla,2026-06-25,108
leche,2026-06-25,51
frijol,2026-06-25,30
arroz,2026-06-25,29
pollo,2026-06-25,32
aguacate,2026-06-25,18
chile,2026-06-25,10
jitomate,2026-06-26,37
cebolla,2026-06-26,25
huevo,2026-06-26,60
tortilla,2026-06-26,107
leche,2026-06-26,33
frijol,2026-06-26,28
arroz,2026-06-26,22
pollo,2026-06-26,25
aguacate,2026-06-26,29
chile,2026-06-26,20
jitomate,2026-06-27,29
cebolla,2026-06-27,47
huevo,2026-06-27,75
tortilla,2026-06-27,143
leche,2026-06-27,56
frijol,2026-06-27,33
arroz,2026-06-27,37
pollo,2026-06-27,31
aguacate,2026-06-27,29
chile,2026-06-27,26
jitomate,2026-06-28,45
cebolla,2026-06-28,42
huevo,2026-06-28,86
tortilla,2026-06-28,117
leche,2026-06-28,76
frijol,2026-06-28,36
arroz,2026-06-28,45
pollo,2026-06-28,47
aguacate,2026-06-28,33
chile,2026-06-28,23
